,area,perimeter,major_axis,minor_axis,angle,circularity,aspect_ratio,roundness,solidity
7206,1563.5,153.29646253585815,54.74174880981445,36.97776412963867,178.82229614257812,0.836071622695489,1.4803963976269043,0.6643098151986776,0.9768822243049047
7207,2637.5,206.95331740379333,76.37715911865234,46.236724853515625,178.2274627685547,0.7738513552369081,1.6518721721883591,0.5756726354640902,0.9664712348845731
7208,1840.0,167.05382239818573,56.90822982788086,41.1355094909668,177.36123657226562,0.8285426183770023,1.3834332072726045,0.7233988068272804,0.9750927397986221
7209,2518.5,210.95331704616547,72.77496337890625,44.23311996459961,179.5169219970703,0.71117929115022,1.645259557479759,0.6054636611612915,0.9399141630901288
7210,2418.0,197.19595801830292,69.75540924072266,45.33717346191406,0.7461692094802856,0.7813941272677103,1.5385919305119753,0.6327186460759331,0.9664268585131894
7211,2368.5,243.982754945755,102.7497329711914,40.00507354736328,178.4032745361328,0.4999942286361502,2.5684175495776236,0.28564202543204326,0.8567552902875746
7212,1767.0,163.88224983215332,57.59731674194336,39.428749084472656,0.45327919721603394,0.8267659433432047,1.460794929571469,0.6781756071647397,0.975973487986744
7213,1753.0,161.88224971294403,57.10463333129883,39.61006164550781,1.3965332508087158,0.8406076105383729,1.4416698929266898,0.684461997200004,0.9787828029034059
7214,2890.0,292.9360725879669,127.69324493408203,36.08552551269531,179.3186492919922,0.42321592137015024,3.5386278326238605,0.22566910922824576,0.7941742236878263
7215,1742.5,169.29646289348602,59.93508529663086,37.18310546875,1.7320936918258667,0.7639886062870185,1.611890253410986,0.6176190029526012,0.9589983489268025
7216,1822.0,177.5391035079956,62.966670989990234,38.1968879699707,1.0437792539596558,0.7263905599644613,1.6484764685409141,0.585109332582445,0.9551769331585845
7217,1908.0,172.42640590667725,75.45098114013672,43.19675827026367,175.81028747558594,0.8064560101480929,1.7466815604095138,0.4267354338358766,0.9822393822393822
7218,2076.0,176.36753106117249,61.830810546875,43.51751708984375,174.82192993164062,0.8386870602532794,1.420825788824824,0.6913971552535398,0.9783223374175306
7219,3118.5,339.7228685617447,207.96072387695312,36.42207336425781,178.84178161621094,0.3395518080424434,5.709744247592227,0.09181068466187259,0.692846034214619
7220,2264.5,188.95331752300262,71.5202407836914,40.641502380371094,179.7925262451172,0.797027206474953,1.7597833887714256,0.5636694635732541,0.9811525129982669
7221,2144.0,181.19595777988434,63.75751495361328,43.19919204711914,179.1475830078125,0.8206115685146619,1.475896004815792,0.6715403872707765,0.9760983382654222
7222,1886.5,173.2964630126953,61.957679748535156,39.049922943115234,178.70196533203125,0.7893821031962994,1.5866274522177697,0.6257151021391385,0.9701722807919774
7223,1880.5,173.63960874080658,61.523223876953125,39.26417541503906,178.58767700195312,0.7837645289888527,1.5669047732857353,0.6325651865757939,0.9675842552096733
7224,1983.5,178.61017155647278,58.16035079956055,43.39299392700195,176.28082275390625,0.7813213532627449,1.3403166164888516,0.7466005211671234,0.9461006439303601
7225,3261.5,326.55129635334015,127.95730590820312,45.15705871582031,178.37757873535156,0.3843478203642778,2.833605853593263,0.25362807546693367,0.7199779249448124
7226,2720.5,210.6101713180542,72.79055786132812,49.94306182861328,178.9022216796875,0.770725825289127,1.4574708717523022,0.653745561465558,0.9572484166080225
7227,1732.0,170.42640614509583,66.8121566772461,36.34791564941406,178.3638153076172,0.7493487372891939,1.8381289678799815,0.49402283609484077,0.9705799943961894
7228,1869.5,176.12489020824432,66.19709014892578,36.25841522216797,177.61019897460938,0.7573451747161445,1.8257027987382541,0.5431975335408753,0.9719261762412269
7229,2527.5,198.26702570915222,72.54615020751953,45.10322189331055,177.51992797851562,0.807978947574532,1.608447183199548,0.6114663208256976,0.9739884393063584
7230,1836.0,178.2253954410553,60.00190734863281,40.236148834228516,174.32614135742188,0.7263456951264987,1.491243796612805,0.6493108850844742,0.9461479000257665
7231,2484.0,199.19595801830292,71.36824035644531,44.8856086730957,178.32785034179688,0.7866841716969323,1.590002730635203,0.6209429951075269,0.973735789886319
7232,2455.5,199.7817450761795,73.56245422363281,42.82150650024414,178.359130859375,0.7731044940385831,1.7178857129469138,0.5777469177662627,0.9734390485629336
7233,2285.0,190.56854104995728,69.19147491455078,43.43141555786133,178.04100036621094,0.7906670675686363,1.5931204181537837,0.6077026727455085,0.9708944125770129
7234,2020.0,179.53910374641418,66.18999481201172,39.48030471801758,0.890755832195282,0.7874865188259385,1.6765320147543004,0.587052300107785,0.974198215577526
7235,1852.0,176.71067667007446,61.03351593017578,39.7658805847168,179.37860107421875,0.7452899527583273,1.5348211842096806,0.6330154693080456,0.9539016224568633
7236,1752.5,163.7817441225052,56.01203918457031,40.58559799194336,177.40957641601562,0.820988185467636,1.3800964370585165,0.7112223198160674,0.9722607489597781
7237,1517.0,152.0832600593567,52.939048767089844,41.21662139892578,178.39517211914062,0.824200014457517,1.284410195942688,0.6891970860247346,0.9749357326478149
7238,2188.0,183.19595801830292,66.09204864501953,42.6662712097168,0.21191416680812836,0.8192668966802287,1.54904674749191,0.6377625428521209,0.9829290206648698
7239,1691.0,159.5979790687561,62.61700439453125,43.661983489990234,0.3650675117969513,0.8342547655002018,1.4341310080172278,0.5491223900287923,0.9877336448598131
7240,1473.5,146.46803641319275,50.952232360839844,37.70115661621094,179.61505126953125,0.8631261717976679,1.3514766371631988,0.722659682595053,0.979720744680851
7241,1150.0,131.9411245584488,49.2848014831543,37.913177490234375,4.722198486328125,0.8301323561174184,1.2999385634677814,0.6028120648684561,0.9816474605207
7242,2210.0,182.8528116941452,62.72807312011719,45.47129821777344,174.83749389648438,0.8306132450244721,1.3795091756495874,0.7151192983173924,0.9750716964482683
7243,3111.0,220.50966620445251,74.79391479492188,53.45769500732422,0.7499326467514038,0.8039973391616989,1.39912345237995,0.7080722905841753,0.9714285714285714
7244,2896.0,215.3969682455063,94.2512435913086,48.64419174194336,177.984619140625,0.7843849442796447,1.9375641822010303,0.4150825707368403,0.9808636748518205
7245,3145.5,221.5807341337204,81.96968841552734,49.0107421875,177.95046997070312,0.805073552197255,1.6724841281108653,0.5960644759569016,0.9825081992815867
7246,2298.5,205.49747347831726,93.43421173095703,40.0478515625,173.9734344482422,0.6839768434848083,2.333064274000829,0.33522992105726085,0.9527461139896373
7247,2203.5,190.9533177614212,71.9897689819336,39.412349700927734,179.02552795410156,0.7593963437563337,1.8265789664461192,0.5413543285899454,0.9741379310344828
7249,3832.0,281.5391035079956,97.321044921875,51.28936004638672,179.1280517578125,0.6075162760698383,1.897489943993387,0.5151362267720252,0.9237073641075088
7250,3686.0,258.99494791030884,91.43038940429688,53.46551513671875,3.2049903869628906,0.6905300930523505,1.710081520219092,0.5614153860145655,0.9326923076923077
7251,1287.5,138.46803617477417,46.50461959838867,35.59260177612305,3.3895773887634277,0.8438359738998337,1.3065810667874762,0.7579929456502844,0.9735349716446124
7252,2321.5,188.26702630519867,68.24886322021484,43.665992736816406,179.31173706054688,0.8230572146389193,1.5629751883018959,0.6345823120019594,0.979535864978903
7253,1934.0,171.53910374641418,60.95120620727539,40.94636154174805,178.844482421875,0.8259239510759614,1.4885622046083589,0.6628297292538197,0.9765210805352184
7254,3672.5,235.58073377609253,84.15760040283203,56.384185791015625,0.2696205973625183,0.8315571998437157,1.4925745441240703,0.6602147690790209,0.9832663989290495
7255,1912.5,182.12489020824432,63.24345397949219,40.120994567871094,0.8280138373374939,0.724557242496382,1.5763182009983763,0.6088080713371072,0.9391112202307881
7256,2738.5,222.26702535152435,79.35884094238281,45.141258239746094,179.6558074951172,0.6965824600492132,1.75801127476125,0.5536460827816322,0.9540149799686466
7257,2561.0,199.19595801830292,75.09884643554688,44.14772033691406,179.09970092773438,0.8110701142173283,1.7010809587092783,0.5781668205538186,0.9831094049904031
7258,1717.5,163.01219236850739,73.47736358642578,44.11994171142578,176.50973510742188,0.8122064482140734,1.6654002869500002,0.4050416971017263,0.9865020103388857
7259,2333.5,187.43859934806824,62.275901794433594,48.23843765258789,1.3391249179840088,0.8346407961701839,1.291001633239932,0.7660866135529166,0.9749321077919365
7260,2028.0,205.0538226366043,75.02000427246094,36.65019989013672,176.83203125,0.6060969170528522,2.0469193755379838,0.458800518673275,0.9178547182620502
7261,2011.0,227.05382239818573,73.5326156616211,37.83592987060547,0.11158901453018188,0.4901898332225429,1.9434599840176834,0.47354598610083554,0.832712215320911
7262,1624.0,157.88224971294403,54.27450180053711,38.28546142578125,177.5956573486328,0.8187084571168751,1.4176269471311351,0.7019472100717496,0.9730377471539844
7263,1608.0,155.88224935531616,53.72288131713867,38.2838020324707,176.8871612548828,0.8315772135449144,1.4032796761296904,0.7093777603362437,0.97632058287796
7264,1801.5,166.95331728458405,59.81326675415039,39.217132568359375,178.11720275878906,0.81218324338682,1.525182052764564,0.6411347848455906,0.9711590296495957
7265,1744.5,165.84061980247498,58.34830856323242,39.484886169433594,177.36932373046875,0.7970746798822345,1.477737793464922,0.6524159207513032,0.9672858331023011
7266,1314.0,141.05382299423218,48.59880447387695,35.12970733642578,176.04295349121094,0.8299186161805242,1.3834104568097312,0.7083604616062816,0.9697416974169741
7267,1351.5,147.154327750206,50.4326286315918,33.98286819458008,178.43634033203125,0.7842957036332159,1.48406039015963,0.6765547677150004,0.9602131438721137
7268,3890.5,255.63961029052734,144.80340576171875,78.08102416992188,177.69976806640625,0.7480988550046322,1.8545274898878628,0.236242475717503,0.9692326856003987
7271,2506.5,244.18376529216766,105.62547302246094,35.84644317626953,90.03040313720703,0.5282554672127671,2.9466095841939866,0.28604903952257804,0.8623774298985033
7272,2112.5,179.6396095752716,62.671146392822266,43.536415100097656,1.2217373847961426,0.8226258956072576,1.4395109530431156,0.6848123097049018,0.9753000923361034
7273,2066.0,177.74011409282684,64.02397918701172,42.918495178222656,178.43052673339844,0.8218059323855131,1.4917573163072648,0.6417340900683286,0.9772942289498581
7274,1868.5,170.95331704616547,60.754920959472656,39.678504943847656,176.55308532714844,0.8034297375569251,1.5311796915093445,0.6445257908425815,0.9741918665276329
7275,2202.5,184.61017167568207,65.9225845336914,42.92644500732422,177.43653869628906,0.8121093838982775,1.535710318486507,0.6452939362770299,0.9767184035476718
7276,752.5,115.35533845424652,43.9190673828125,40.33111572265625,176.67507934570312,0.7106258030043714,1.0889623705138585,0.4967185787738116,0.9772727272727273
7277,1597.5,163.29646360874176,57.62086486816406,35.50077438354492,179.2200164794922,0.7528304408643217,1.6230875486161815,0.6126203798851936,0.9629294755877035
7278,2998.0,222.02438509464264,75.07947540283203,51.04795455932617,1.1588141918182373,0.7642582590083151,1.4707636388364445,0.677172461287575,0.9572158365261814
7279,1581.5,211.15432751178741,84.52519989013672,33.04545211791992,2.297428846359253,0.4457374120571993,2.557846677010671,0.2818427722073394,0.8314931650893796
7280,1394.0,166.56854104995728,54.521148681640625,35.030948638916016,179.7142333984375,0.6313739715812884,1.5563708891706367,0.5970942623838984,0.9084392310198762
7281,1532.5,155.15432786941528,55.26292037963867,36.5626220703125,2.2691640853881836,0.7999863165943757,1.5114594427435806,0.638914785778518,0.971473851030111
7282,1511.5,151.982754945755,53.996376037597656,36.48417663574219,1.9780594110488892,0.8222982961820854,1.4799943706198215,0.6600685548937063,0.9723383724670313
7283,2952.5,220.32590067386627,100.25450897216797,49.44080352783203,1.312153935432434,0.7643084516402946,2.0277686003976663,0.37401773550132217,0.9768403639371381
7284,3322.5,227.58073496818542,86.01228332519531,50.34949493408203,0.35366812348365784,0.8061277330694793,1.7083047891106613,0.5718131710601425,0.9832790766498964
7285,1505.5,154.4680358171463,53.14262390136719,36.48698806762695,177.9877166748047,0.7928907941336617,1.4564815216556044,0.6787422612185723,0.9691020276794335
7286,1783.0,167.740114569664,56.796897888183594,39.44630432128906,179.48426818847656,0.7963194740734811,1.439853463218618,0.7037399881576505,0.9690217391304348
7287,3133.0,233.68123948574066,89.89436340332031,45.23168182373047,179.25518798828125,0.7209789147248916,1.9874203164419568,0.4936345979443849,0.9628149969268592
7288,1983.0,180.911687374115,75.3654556274414,39.17824935913086,178.7545623779297,0.7613762570629653,1.9236555195868337,0.4445167953536882,0.9696821515892421
7289,2105.0,184.02438473701477,68.07945251464844,39.54698944091797,179.82554626464844,0.7811082330763415,1.7214825572590582,0.5782692643613925,0.9720618794735627
7290,2389.0,260.5096660852432,96.9364013671875,39.87601089477539,179.30397033691406,0.44236252600364356,2.4309453025023684,0.3237072916606096,0.8409010911650827
7291,1950.0,183.39696860313416,59.991817474365234,42.67365264892578,178.0723114013672,0.7285513539683184,1.4058280402644512,0.6898595670210789,0.9415741187831965
7292,1951.0,181.39696896076202,60.00345230102539,42.682132720947266,178.2032928466797,0.7450871636959224,1.4058213232530734,0.6899456987572422,0.9500852203554906
7293,1056.5,130.18376541137695,54.03693389892578,38.296958923339844,169.93939208984375,0.7833677849176581,1.4109980379145277,0.4606787952250777,0.9768839574664817
7295,2186.0,185.5391036272049,61.31611633300781,46.65426254272461,8.691656112670898,0.7979746839508375,1.3142661139881122,0.7403055362772011,0.957092819614711
7296,892.5,124.18376505374908,46.70302963256836,44.57015609741211,28.143949508666992,0.7272578926151838,1.0478542980754804,0.5209886174693702,0.9850993377483444
