,area,perimeter,major_axis,minor_axis,angle,circularity,aspect_ratio,roundness,solidity
1,2389.0,194.02438473701477,73.15052032470703,42.1138916015625,4.034747123718262,0.7974682180635677,1.7369689084252906,0.5684488982780181,0.9743066884176182
2,1922.5,177.09545266628265,64.1416244506836,39.08543014526367,1.9913254976272583,0.7703026516411965,1.641062263157828,0.5949720409633624,0.9729251012145749
3,1735.5,167.154327750206,61.529930114746094,39.08812713623047,5.289748191833496,0.78054731019536,1.5741334932804827,0.5836626370554316,0.9714525608732157
4,1768.5,170.95331704616547,58.0301628112793,39.451820373535156,0.6623060703277588,0.7604310895742159,1.4709121724128795,0.6686634807233722,0.9549136069114471
5,5466.0,308.911687374115,151.00559997558594,78.861328125,4.269794940948486,0.7197982922430923,1.9148244591599177,0.3052064023127898,0.9526797385620915
6,7454.0,343.96551072597504,117.68172454833984,79.4590072631836,2.370248556137085,0.7917160622945522,1.4810369346618593,0.6853011473392787,0.9742517317997648
7,1754.5,195.4974743127823,84.47672271728516,72.29345703125,56.11960220336914,0.5768739588950429,1.168525149942252,0.31303246213398056,0.9648061589221886
8,3235.5,221.92387986183167,76.67391967773438,54.51673126220703,1.3240286111831665,0.8255496453709187,1.406429143907377,0.7007388428594061,0.9807517429524099
9,1506.0,158.08326041698456,57.49843978881836,52.03483200073242,33.554542541503906,0.7572914731551039,1.1049990473306233,0.579993290840478,0.9823874755381604
10,2796.0,217.68123960494995,78.1568603515625,46.66490173339844,3.0658137798309326,0.7414895371892019,1.674853207622315,0.5827913212622753,0.9511821738390883
11,1671.5,159.29646384716034,58.30205535888672,37.411006927490234,178.97305297851562,0.8277591203558631,1.5584198380943708,0.6261073017163669,0.9809272300469484
12,8494.5,382.325900554657,180.99391174316406,83.64079284667969,0.9456689357757568,0.7302645931002414,2.163943042421184,0.3301566175896268,0.9711884753901561
15,1286.0,314.42640602588654,66.74918365478516,47.777950286865234,75.33586120605469,0.16346049484985856,1.3970708926191704,0.36750154562294346,0.5393164185363808
16,3986.0,283.4802280664444,96.88566589355469,55.376224517822266,179.97598266601562,0.623306436215339,1.749589588982778,0.5406651239843299,0.9214054553860379
17,3937.5,268.06601560115814,92.08651733398438,55.415184020996094,176.25831604003906,0.6885681213716591,1.6617560504553046,0.5912056671847061,0.9503982621288921
18,1942.0,175.19595897197723,65.71125030517578,38.03074645996094,1.2464168071746826,0.7950801671772049,1.7278453993627785,0.5726376289206109,0.9771069182389938
19,2134.0,180.85281240940094,63.788516998291016,43.24496078491211,2.4158196449279785,0.8198865189332879,1.475050869292184,0.6677586504411903,0.9755428571428572
20,2147.5,185.63960921764374,64.74089050292969,42.52901840209961,2.371978521347046,0.7830720903598256,1.5222756822370842,0.6523579414060232,0.9660368870895186
21,2001.5,174.26702523231506,58.70269775390625,43.90595626831055,3.0724544525146484,0.8281996123821154,1.3370098898466622,0.7395194360315014,0.9742029690922366
22,2494.0,244.02438533306122,89.94029998779297,37.99501037597656,179.70326232910156,0.5263078626930556,2.367160821849921,0.39255264160805453,0.9087265439970851
23,2663.5,222.1248904466629,72.7688217163086,48.72766876220703,8.533513069152832,0.6783723091543203,1.4933778603573946,0.6404306879394902,0.9282104896323401
24,1750.5,166.61017215251923,59.89202880859375,37.529930114746094,1.718829870223999,0.7924446776494656,1.5958470646088745,0.6213469689543135,0.9743946562760925
25,2539.5,224.95331752300262,71.84098052978516,48.03939437866211,1.683738112449646,0.6306280390396746,1.4954597462971997,0.6264895530469841,0.9045414069456812
26,2412.5,203.982754945755,69.35234069824219,48.06315612792969,175.88038635253906,0.7286018675553307,1.4429418765935196,0.6386386434221595,0.9442270058708415
27,1542.5,148.9533176422119,48.91996765136719,40.34122848510742,178.1817626953125,0.8736443554219692,1.2126543858084722,0.8206594389475967,0.9809220985691574
28,1429.0,151.5979789495468,61.159996032714844,33.798397064208984,179.59913635253906,0.7813673678204123,1.8095531547406012,0.4864155500399356,0.9744289123764064
29,1449.5,149.29646348953247,54.44899368286133,33.80668258666992,0.6917650699615479,0.8172012890479088,1.610598541967875,0.6225132835692577,0.9790611279972982
30,2063.5,189.78174436092377,62.17323303222656,43.3681640625,2.15781831741333,0.7199551937405919,1.4336145967033709,0.6796850053380278,0.9463425819766109
31,2034.0,187.53910386562347,61.939849853515625,42.79380798339844,1.3003782033920288,0.7267367790033987,1.447402154011271,0.6750264193629905,0.9445089389366148
32,2743.0,207.68123936653137,77.82023620605469,45.16021728515625,1.3941385746002197,0.7991736166144463,1.7232033166420013,0.5767011758294878,0.9831541218637992
33,2708.0,205.68123865127563,77.56451416015625,44.89387893676758,1.1101341247558594,0.8043946360821927,1.7277302829948114,0.5731029256998177,0.9843693202471828
34,1727.0,164.71067714691162,57.87281799316406,38.44137191772461,178.20407104492188,0.7999423625286038,1.5054826377432167,0.6565279145723691,0.9691358024691358
35,1707.0,162.56854152679443,55.57187271118164,39.315711975097656,1.1997233629226685,0.811652940034991,1.413477460267807,0.7037745782410932,0.9679614403175504
36,1660.5,158.46803617477417,54.56928253173828,39.2943229675293,1.5846163034439087,0.8309318233827727,1.3887319696748914,0.7099904563487566,0.9753303964757709
37,3000.0,216.16652035713196,77.39916229248047,49.66327667236328,2.355398654937744,0.8067783869393933,1.5584787689925363,0.6376154808237728,0.9735518416355671
38,3004.5,220.1248903274536,75.69541931152344,50.32404327392578,2.1814022064208984,0.7791907121640044,1.504160126790592,0.6676411996459676,0.9674770568346482
